Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
10,60,289,20.415,44.067,969.854,6.825
10,60,297,20.415,50.415,971.246,12.807
10,60,297,20.415,48.584,971.319,12.812
10,60,297,20.415,59.57,972.271,11.192
10,60,284,20.415,30.518,970.733,10.785
10,60,287,20.415,31.25,970.733,9.997
10,60,285,20.415,31.494,970.733,10.384
10,60,287,20.415,32.349,970.733,10.137
10,60,282,20.415,32.349,970.733,10.181
10,60,298,20.415,58.716,968.17,11.564
10,60,297,20.415,60.913,968.097,12.107
10,60,302,20.415,86.426,966.339,7.601
10,60,302,20.415,86.914,966.339,7.464
10,60,301,20.415,71.899,968.976,8.47
10,60,302,20.415,64.331,969.049,7.3
10,60,299,20.415,63.599,969.195,7.271
10,60,305,20.415,61.157,969.342,7.64
10,60,304,20.415,59.204,969.415,7.792
10,60,302,20.415,55.176,969.708,6.857
10,60,301,20.415,61.646,970.44,7.085
10,60,288,20.415,39.307,968.683,4.207
10,60,287,20.415,39.673,968.756,4.378
10,60,285,20.415,40.039,968.756,4.554
10,60,292,20.415,42.48,969.415,3.793
10,60,304,20.415,62.5,967.511,3.629
10,60,306,20.415,63.354,970.66,8.972
10,60,312,20.415,69.336,973.297,12.029
10,60,322,20.415,62.622,972.711,7.682
10,60,305,20.415,50.659,971.539,7.104
10,60,291,20.415,46.021,968.902,7.055
10,60,282,20.415,41.626,969.269,8.495
10,60,282,20.415,42.236,969.269,6.958
10,60,289,20.415,42.969,969.708,8.147
10,60,287,20.415,44.434,970.001,8.999
10,60,291,20.415,44.678,970.074,9.66
10,60,289,20.415,60.669,969.195,8.017
10,60,295,20.415,60.059,968.683,10.594
10,60,299,20.415,60.303,968.609,10.509
10,60,295,20.415,41.626,969.049,13.593
10,60,288,20.415,33.569,968.609,9.466
10,60,309,20.415,41.748,969.415,12.805
10,60,308,20.415,41.626,969.342,12.44
10,60,315,20.415,57.129,969.049,10.793
10,60,312,20.415,51.27,969.122,8.123
10,60,312,20.415,43.213,968.17,4.368
10,60,295,20.415,57.495,967.071,4.694
10,60,312,20.415,59.937,967.95,9.633
10,60,311,20.415,63.721,967.438,8.639
10,60,302,20.415,63.232,967.511,8.428
10,60,292,20.415,62.012,967.511,8.717
10,60,270,20.415,62.622,968.023,7.917
10,60,267,20.415,62.622,968.097,8.419
10,60,273,20.415,61.89,968.17,8.335
10,60,315,20.415,67.627,969.195,6.568
11,60,319,20.415,74.219,970.294,11.018
11,60,326,20.415,65.063,969.928,5.971
11,60,320,20.415,49.561,969.781,5.296
11,60,325,20.415,64.331,971.026,5.32
11,60,292,20.415,53.101,971.539,6.037
11,60,298,20.415,53.101,971.466,6.221
11,60,289,20.415,50.415,964.947,10.22
11,60,292,20.415,49.561,964.947,8.357
11,60,319,20.415,61.768,967.438,8.597
11,60,323,20.415,62.622,967.364,9.256
11,60,313,20.415,59.937,966.705,6.605
11,60,323,20.415,65.43,968.243,5.068
11,60,308,20.415,62.378,969.342,9.023
11,60,294,20.415,62.988,968.023,6.101
11,60,267,20.415,62.622,969.488,8.203
11,60,268,20.415,62.378,969.562,8.377
11,60,275,20.415,62.744,969.708,8.636
11,60,316,20.415,62.5,968.17,2.567
11,60,302,20.415,60.425,969.562,6.199
11,60,305,20.415,51.147,968.683,4.488
11,60,299,20.415,45.288,969.415,8.727
11,60,275,20.415,55.664,967.877,7.645
11,60,281,20.415,52.368,968.097,7.3
11,60,280,20.415,52.368,968.243,7.026
11,60,284,20.415,52.124,968.243,6.933
11,60,284,20.415,51.636,968.316,7.29
11,60,285,20.415,51.025,968.316,7.99
11,60,284,20.415,50.537,968.39,8.242
11,60,309,20.415,53.467,968.976,10.785
11,60,291,20.415,56.03,968.316,9.929
11,60,312,20.415,39.795,970.66,10.465
11,60,312,20.415,40.161,970.514,10.511
11,60,305,20.415,41.87,968.316,9.194
11,60,334,20.415,44.067,970.514,4.238
11,60,325,20.415,49.438,970.221,1.091
11,60,336,20.415,37.72,971.246,2.408
11,60,115,20.415,40.649,969.854,3.913
11,60,133,20.415,65.674,969.195,3.91
11,60,339,20.415,45.41,970.587,2.231
11,60,267,20.415,54.932,968.902,8.737
11,60,140,20.415,55.298,968.756,10.372
11,60,133,20.415,53.955,968.683,9.559
11,60,145,20.415,54.81,968.609,9.334
11,60,77,20.415,50.537,968.829,12.574
11,60,156,20.415,49.805,968.756,9.106
11,60,157,20.415,50.293,968.756,8.247
11,60,297,20.415,68.359,973.517,9.992
11,60,292,20.415,66.04,972.125,9.121
11,60,105,20.415,43.701,970.66,6.568
12,60,308,20.415,77.148,967.657,5.445
12,60,350,20.415,33.447,972.052,9.432
12,60,4,20.415,33.813,972.125,8.595
12,60,353,20.415,34.058,972.125,8.078
12,60,133,20.415,38.574,970.44,6.869
12,60,167,20.415,23.804,970.953,10.225
12,60,226,20.415,23.071,968.683,11.334
1,60,100,20.415,42.725,969.562,11.64
1,60,108,20.415,35.4,969.562,10.648
1,60,107,20.415,33.936,969.562,11.909
1,60,254,20.415,26.123,970.807,10.455
1,60,252,20.415,25.146,970.733,11.324
1,60,250,20.415,23.804,970.733,10.949
1,60,243,20.415,22.339,970.44,9.699
1,60,243,20.415,21.973,970.367,10.09
1,60,249,20.415,22.217,970.367,10.506
1,60,242,20.415,22.217,970.294,9.943
1,60,246,20.415,21.973,970.221,9.552
1,60,250,20.415,21.973,970.221,9.273
1,60,233,20.415,21.729,970.147,9.094
1,60,230,20.415,21.851,970.147,8.876
1,60,133,20.415,32.715,975.567,4.738
1,60,29,20.415,21.851,969.562,9.016
3,60,124,20.415,25.879,968.976,2.182
3,60,308,20.415,59.326,966.412,5.93
5,60,132,20.415,14.038,968.39,3.277
9,40,322,20.415,72.51,965.753,7.76
9,40,322,20.415,74.707,966.925,8.475
9,40,311,20.415,73.364,966.705,7.207
9,40,309,20.415,73.486,966.852,6.73
9,40,312,20.415,72.266,966.119,7.107
10,40,278,20.415,71.289,964.801,12.97
10,40,277,20.415,71.655,964.874,13.758
10,40,278,20.415,71.899,964.874,14.061
10,40,282,20.415,72.632,964.874,14.191
10,40,299,20.415,67.017,968.463,14.534
10,40,304,20.415,73.486,969.269,12.017
10,40,325,20.415,50.415,968.756,11.91
10,40,315,20.415,54.443,968.097,11.995
10,40,319,20.415,51.514,969.562,11.209
10,40,316,20.415,47.607,971.319,8.323
10,40,311,20.415,44.312,971.246,8.524
10,40,291,20.415,43.701,969.854,7.525
10,40,289,20.415,44.067,969.854,6.649
10,40,297,20.415,50.415,971.246,12.482
10,40,297,20.415,48.584,971.319,12.485
10,40,297,20.415,59.57,972.271,10.593
10,40,284,20.415,30.518,970.733,10.588
10,40,287,20.415,31.25,970.733,9.927
10,40,285,20.415,31.494,970.733,10.083
10,40,287,20.415,32.349,970.733,9.679
10,40,282,20.415,32.349,970.733,9.706
10,40,298,20.415,58.716,968.17,11.347
10,40,297,20.415,60.913,968.097,11.817
10,40,302,20.415,86.426,966.339,7.413
10,40,302,20.415,86.914,966.339,7.383
10,40,301,20.415,71.899,968.976,8.323
10,40,302,20.415,64.331,969.049,7.283
10,40,299,20.415,63.599,969.195,7.158
10,40,305,20.415,61.157,969.342,7.555
10,40,304,20.415,59.204,969.415,7.675
10,40,302,20.415,55.176,969.708,6.563
10,40,301,20.415,61.646,970.44,6.749
10,40,288,20.415,39.307,968.683,4.162
10,40,287,20.415,39.673,968.756,4.406
10,40,285,20.415,40.039,968.756,4.678
10,40,292,20.415,42.48,969.415,3.809
10,40,304,20.415,62.5,967.511,3.555
10,40,306,20.415,63.354,970.66,8.908
10,40,312,20.415,69.336,973.297,11.085
10,40,322,20.415,62.622,972.711,7.66
10,40,305,20.415,50.659,971.539,7.087
10,40,291,20.415,46.021,968.902,6.747
10,40,282,20.415,41.626,969.269,8.313
10,40,282,20.415,42.236,969.269,6.678
10,40,289,20.415,42.969,969.708,7.606
10,40,287,20.415,44.434,970.001,8.541
10,40,291,20.415,44.678,970.074,8.928
10,40,289,20.415,60.669,969.195,8.03
10,40,295,20.415,60.059,968.683,10.377
10,40,299,20.415,60.303,968.609,10.336
10,40,295,20.415,41.626,969.049,12.482
10,40,288,20.415,33.569,968.609,9.327
10,40,309,20.415,41.748,969.415,11.667
10,40,308,20.415,41.626,969.342,11.503
10,40,315,20.415,57.129,969.049,9.834
10,40,312,20.415,51.27,969.122,8.113
10,40,312,20.415,43.213,968.17,4.384
10,40,295,20.415,57.495,967.071,4.612
10,40,312,20.415,59.937,967.95,8.83
10,40,311,20.415,63.721,967.438,8.105
10,40,302,20.415,63.232,967.511,7.917
10,40,292,20.415,62.012,967.511,8.372
10,40,270,20.415,62.622,968.023,7.657
10,40,267,20.415,62.622,968.097,8.245
10,40,273,20.415,61.89,968.17,8.189
10,40,315,20.415,67.627,969.195,6.492
11,40,319,20.415,74.219,970.294,9.809
11,40,326,20.415,65.063,969.928,5.914
11,40,320,20.415,49.561,969.781,5.364
11,40,325,20.415,64.331,971.026,5.577
11,40,292,20.415,53.101,971.539,5.831
11,40,298,20.415,53.101,971.466,5.885
11,40,289,20.415,50.415,964.947,10.176
11,40,292,20.415,49.561,964.947,7.836
11,40,319,20.415,61.768,967.438,7.966
11,40,323,20.415,62.622,967.364,8.656
11,40,313,20.415,59.937,966.705,6.416
11,40,323,20.415,65.43,968.243,5.05
11,40,308,20.415,62.378,969.342,8.23
11,40,294,20.415,62.988,968.023,5.939
11,40,267,20.415,62.622,969.488,7.307
11,40,268,20.415,62.378,969.562,7.4
11,40,275,20.415,62.744,969.708,7.741
11,40,316,20.415,62.5,968.17,2.73
11,40,302,20.415,60.425,969.562,6.132
11,40,305,20.415,51.147,968.683,4.48
11,40,299,20.415,45.288,969.415,8.348
11,40,275,20.415,55.664,967.877,7.344
11,40,281,20.415,52.368,968.097,6.962
11,40,280,20.415,52.368,968.243,6.766
11,40,284,20.415,52.124,968.243,6.886
11,40,284,20.415,51.636,968.316,7.187
11,40,285,20.415,51.025,968.316,7.78
11,40,284,20.415,50.537,968.39,8.211
11,40,309,20.415,53.467,968.976,9.775
11,40,291,20.415,56.03,968.316,9.219
11,40,312,20.415,39.795,970.66,9.589
11,40,312,20.415,40.161,970.514,9.743
11,40,305,20.415,41.87,968.316,8.642
11,40,334,20.415,44.067,970.514,4.328
11,40,325,20.415,49.438,970.221,1.635
11,40,336,20.415,37.72,971.246,2.796
11,40,115,20.415,40.649,969.854,4.039
11,40,133,20.415,65.674,969.195,3.665
11,40,339,20.415,45.41,970.587,2.664
11,40,267,20.415,54.932,968.902,8.639
11,40,140,20.415,55.298,968.756,10.149
11,40,133,20.415,53.955,968.683,9.437
11,40,145,20.415,54.81,968.609,9.219
11,40,77,20.415,50.537,968.829,12.081
11,40,156,20.415,49.805,968.756,7.214
11,40,157,20.415,50.293,968.756,8.392
11,40,297,20.415,68.359,973.517,9.437
11,40,292,20.415,66.04,972.125,8.911
11,40,105,20.415,43.701,970.66,6.433
12,40,308,20.415,77.148,967.657,5.378
12,40,350,20.415,33.447,972.052,8.786
12,40,4,20.415,33.813,972.125,8.149
12,40,353,20.415,34.058,972.125,7.706
12,40,133,20.415,38.574,970.44,6.602
12,40,167,20.415,23.804,970.953,10.032
12,40,226,20.415,23.071,968.683,11.116
1,40,100,20.415,42.725,969.562,10.671
1,40,108,20.415,35.4,969.562,10.081
1,40,107,20.415,33.936,969.562,11.258
1,40,254,20.415,26.123,970.807,10.25
1,40,252,20.415,25.146,970.733,11.092
1,40,250,20.415,23.804,970.733,10.686
1,40,243,20.415,22.339,970.44,9.643
1,40,243,20.415,21.973,970.367,10.091
1,40,249,20.415,22.217,970.367,10.394
1,40,242,20.415,22.217,970.294,9.846
1,40,246,20.415,21.973,970.221,9.435
1,40,250,20.415,21.973,970.221,9.153
1,40,233,20.415,21.729,970.147,9.134
1,40,230,20.415,21.851,970.147,8.855
1,40,133,20.415,32.715,975.567,4.458
1,40,29,20.415,21.851,969.562,9.254
3,40,124,20.415,25.879,968.976,2.296
3,40,308,20.415,59.326,966.412,5.812
5,40,132,20.415,14.038,968.39,3.195
9,20,322,20.415,72.51,965.753,7.56
9,20,322,20.415,74.707,966.925,7.765
9,20,311,20.415,73.364,966.705,6.911
9,20,309,20.415,73.486,966.852,6.327
9,20,312,20.415,72.266,966.119,7.009
10,20,278,20.415,71.289,964.801,12.666
10,20,277,20.415,71.655,964.874,13.381
10,20,278,20.415,71.899,964.874,13.945
10,20,282,20.415,72.632,964.874,13.735
10,20,299,20.415,67.017,968.463,14.145
10,20,304,20.415,73.486,969.269,11.24
10,20,325,20.415,50.415,968.756,11.184
10,20,315,20.415,54.443,968.097,11.926
10,20,319,20.415,51.514,969.562,10.922
10,20,316,20.415,47.607,971.319,7.795
10,20,311,20.415,44.312,971.246,8.332
10,20,291,20.415,43.701,969.854,7.446
10,20,289,20.415,44.067,969.854,6.567
10,20,297,20.415,50.415,971.246,12.077
10,20,297,20.415,48.584,971.319,11.96
10,20,297,20.415,59.57,972.271,9.997
10,20,284,20.415,30.518,970.733,10.112
10,20,287,20.415,31.25,970.733,9.523
10,20,285,20.415,31.494,970.733,9.497
10,20,287,20.415,32.349,970.733,9.179
10,20,282,20.415,32.349,970.733,9.216
10,20,298,20.415,58.716,968.17,11.113
10,20,297,20.415,60.913,968.097,11.599
10,20,302,20.415,86.426,966.339,7.265
10,20,302,20.415,86.914,966.339,7.148
10,20,301,20.415,71.899,968.976,8.141
10,20,302,20.415,64.331,969.049,7.111
10,20,299,20.415,63.599,969.195,7.028
10,20,305,20.415,61.157,969.342,7.389
10,20,304,20.415,59.204,969.415,7.429
10,20,302,20.415,55.176,969.708,6.159
10,20,301,20.415,61.646,970.44,6.266
10,20,288,20.415,39.307,968.683,4.086
10,20,287,20.415,39.673,968.756,4.374
10,20,285,20.415,40.039,968.756,4.621
10,20,292,20.415,42.48,969.415,3.864
10,20,304,20.415,62.5,967.511,3.505
10,20,306,20.415,63.354,970.66,8.693
10,20,312,20.415,69.336,973.297,10.219
10,20,322,20.415,62.622,972.711,7.546
10,20,305,20.415,50.659,971.539,6.906
10,20,291,20.415,46.021,968.902,6.291
10,20,282,20.415,41.626,969.269,7.807
10,20,282,20.415,42.236,969.269,6.293
10,20,289,20.415,42.969,969.708,6.945
10,20,287,20.415,44.434,970.001,7.939
10,20,291,20.415,44.678,970.074,8.334
10,20,289,20.415,60.669,969.195,7.953
10,20,295,20.415,60.059,968.683,10.163
10,20,299,20.415,60.303,968.609,10.166
10,20,295,20.415,41.626,969.049,11.594
10,20,288,20.415,33.569,968.609,9.16
10,20,309,20.415,41.748,969.415,10.517
10,20,308,20.415,41.626,969.342,10.478
10,20,315,20.415,57.129,969.049,8.703
10,20,312,20.415,51.27,969.122,8.01
10,20,312,20.415,43.213,968.17,4.362
10,20,295,20.415,57.495,967.071,4.665
10,20,312,20.415,59.937,967.95,8.085
10,20,311,20.415,63.721,967.438,7.634
10,20,302,20.415,63.232,967.511,7.433
10,20,292,20.415,62.012,967.511,7.79
10,20,270,20.415,62.622,968.023,7.458
10,20,267,20.415,62.622,968.097,7.99
10,20,273,20.415,61.89,968.17,8.044
10,20,315,20.415,67.627,969.195,6.471
11,20,319,20.415,74.219,970.294,8.796
11,20,326,20.415,65.063,969.928,5.802
11,20,320,20.415,49.561,969.781,5.251
11,20,325,20.415,64.331,971.026,5.69
11,20,292,20.415,53.101,971.539,5.641
11,20,298,20.415,53.101,971.466,5.761
11,20,289,20.415,50.415,964.947,9.916
11,20,292,20.415,49.561,964.947,7.194
11,20,319,20.415,61.768,967.438,7.27
11,20,323,20.415,62.622,967.364,7.971
11,20,313,20.415,59.937,966.705,6.152
11,20,323,20.415,65.43,968.243,5.082
11,20,308,20.415,62.378,969.342,7.577
11,20,294,20.415,62.988,968.023,5.856
11,20,267,20.415,62.622,969.488,6.405
11,20,268,20.415,62.378,969.562,6.569
11,20,275,20.415,62.744,969.708,6.938
11,20,316,20.415,62.5,968.17,2.663
11,20,302,20.415,60.425,969.562,6.025
11,20,305,20.415,51.147,968.683,4.535
11,20,299,20.415,45.288,969.415,7.643
11,20,275,20.415,55.664,967.877,6.996
11,20,281,20.415,52.368,968.097,6.457
11,20,280,20.415,52.368,968.243,6.506
11,20,284,20.415,52.124,968.243,6.659
11,20,284,20.415,51.636,968.316,7.072
11,20,285,20.415,51.025,968.316,7.624
11,20,284,20.415,50.537,968.39,8.09
11,20,309,20.415,53.467,968.976,9.003
11,20,291,20.415,56.03,968.316,8.256
11,20,312,20.415,39.795,970.66,8.666
11,20,312,20.415,40.161,970.514,8.898
11,20,305,20.415,41.87,968.316,7.949
11,20,334,20.415,44.067,970.514,4.423
11,20,325,20.415,49.438,970.221,1.779
11,20,336,20.415,37.72,971.246,3.373
11,20,115,20.415,40.649,969.854,4.215
11,20,133,20.415,65.674,969.195,3.554
11,20,339,20.415,45.41,970.587,2.89
11,20,267,20.415,54.932,968.902,8.635
11,20,140,20.415,55.298,968.756,9.838
11,20,133,20.415,53.955,968.683,9.265
11,20,145,20.415,54.81,968.609,8.972
11,20,77,20.415,50.537,968.829,10.639
11,20,156,20.415,49.805,968.756,5.126
11,20,157,20.415,50.293,968.756,6.825
11,20,297,20.415,68.359,973.517,8.791
11,20,292,20.415,66.04,972.125,8.666
11,20,105,20.415,43.701,970.66,6.279
12,20,308,20.415,77.148,967.657,5.258
12,20,350,20.415,33.447,972.052,8.129
12,20,4,20.415,33.813,972.125,7.753
12,20,353,20.415,34.058,972.125,7.284
12,20,133,20.415,38.574,970.44,6.144
12,20,167,20.415,23.804,970.953,9.553
12,20,226,20.415,23.071,968.683,10.539
1,20,100,20.415,42.725,969.562,9.753
1,20,108,20.415,35.4,969.562,9.435
1,20,107,20.415,33.936,969.562,10.446
1,20,254,20.415,26.123,970.807,9.953
1,20,252,20.415,25.146,970.733,10.913
1,20,250,20.415,23.804,970.733,10.476
1,20,243,20.415,22.339,970.44,9.453
1,20,243,20.415,21.973,970.367,9.916
1,20,249,20.415,22.217,970.367,10.212
1,20,242,20.415,22.217,970.294,9.704
1,20,246,20.415,21.973,970.221,9.138
1,20,250,20.415,21.973,970.221,9.018
1,20,233,20.415,21.729,970.147,8.989
1,20,230,20.415,21.851,970.147,8.703
1,20,133,20.415,32.715,975.567,4.272
1,20,29,20.415,21.851,969.562,9.374
3,20,124,20.415,25.879,968.976,2.211
3,20,308,20.415,59.326,966.412,5.722
5,20,132,20.415,14.038,968.39,3.141
9,80,322,20.537,70.313,965.68,9.497
9,80,311,20.537,72.51,966.705,7.826
9,80,312,20.537,75.806,967.511,7.809
9,80,313,20.537,70.557,966.119,7.112
9,80,313,20.537,75.562,966.852,9.771
10,80,285,20.537,69.946,964.728,13.525
10,80,285,20.537,70.435,964.728,13.398
10,80,284,20.537,70.801,964.728,13.75
10,80,291,20.537,74.585,965.24,14.883
10,80,301,20.537,66.406,968.39,15.264
10,80,305,20.537,72.754,969.269,13.217
10,80,326,20.537,59.57,968.976,11.93
10,80,323,20.537,49.927,968.463,13.606
10,80,312,20.537,53.345,968.097,12.402
10,80,313,20.537,53.955,968.097,12.61
10,80,320,20.537,47.485,969.049,11.749
10,80,319,20.537,46.143,968.976,12.192
10,80,319,20.537,49.805,969.488,11.857
10,80,322,20.537,46.631,971.173,9.497
10,80,313,20.537,45.288,971.612,8.888
10,80,294,20.537,43.579,969.854,7.677
10,80,304,20.537,53.101,970.074,9.421
10,80,285,20.537,30.396,970.66,10.076
10,80,281,20.537,31.86,970.733,9.634
10,80,282,20.537,32.471,970.733,9.458
10,80,281,20.537,31.494,970.733,8.79
10,80,302,20.537,85.693,966.339,7.621
10,80,313,20.537,74.829,967.95,10.583
10,80,302,20.537,56.885,969.488,7.601
10,80,304,20.537,55.176,969.635,7.002
10,80,291,20.537,39.063,968.609,4.204
10,80,292,20.537,49.683,967.804,4.889
10,80,294,20.537,48.584,967.804,4.495
10,80,318,20.537,68.359,973.297,12.353
10,80,320,20.537,63.232,972.711,7.868
10,80,304,20.537,48.462,971.466,7.198
10,80,304,20.537,50.049,970.44,8.655
10,80,291,20.537,45.288,968.902,7.249
10,80,289,20.537,45.532,968.902,7.281
10,80,289,20.537,44.922,968.902,6.625
10,80,287,20.537,44.8,968.976,6.515
10,80,282,20.537,40.649,969.195,8.443
10,80,280,20.537,42.114,969.342,7.481
10,80,284,20.537,42.114,969.415,6.425
10,80,289,20.537,42.114,969.415,6.112
10,80,288,20.537,41.87,969.488,7.107
10,80,284,20.537,41.26,969.635,7.719
10,80,289,20.537,41.992,969.635,7.97
10,80,285,20.537,61.035,969.342,7.332
10,80,281,20.537,60.913,969.342,7.281
10,80,285,20.537,60.669,969.269,7.07
10,80,285,20.537,60.547,969.269,8.068
10,80,284,20.537,60.425,969.269,8.509
10,80,306,20.537,50.659,969.415,12.706
10,80,297,20.537,59.448,968.536,10.813
10,80,297,20.537,59.814,968.609,10.544
10,80,318,20.537,55.664,968.609,11.062
10,80,320,20.537,53.833,968.976,11.847
10,80,316,20.537,51.147,969.488,8.208
10,80,313,20.537,42.114,968.243,5.175
10,80,326,20.537,59.814,968.463,6.941
10,80,298,20.537,58.228,966.852,5.15
10,80,291,20.537,56.763,967.218,5.867
10,80,287,20.537,56.396,967.218,5.405
10,80,294,20.537,56.396,967.071,4.898
10,80,315,20.537,61.157,967.145,10.331
10,80,313,20.537,62.5,967.291,9.482
10,80,294,20.537,59.937,967.584,9.076
10,80,288,20.537,61.035,967.73,8.79
10,80,284,20.537,62.012,967.877,8.372
10,80,278,20.537,62.134,967.95,8.039
10,80,271,20.537,61.157,968.316,8.888
10,80,273,20.537,60.547,968.316,10.03
10,80,299,20.537,55.908,967.657,8.555
10,80,306,20.537,69.092,969.708,11.133
11,80,325,20.537,72.266,970.294,11.93
11,80,322,20.537,62.744,970.147,7.736
11,80,322,20.537,62.988,970.953,5.909
11,80,289,20.537,52.612,970.807,6.54
11,80,301,20.537,52.612,971.393,6.723
11,80,273,20.537,52.124,969.708,3.563
11,80,271,20.537,51.27,969.708,5.427
11,80,260,20.537,49.316,969.854,2.795
11,80,309,20.537,62.378,965.753,8.702
11,80,267,20.537,49.683,965.094,10.385
11,80,289,20.537,48.096,964.801,10.514
11,80,278,20.537,48.218,964.947,10.392
11,80,278,20.537,47.729,964.801,10.561
11,80,294,20.537,48.95,965.094,9.357
11,80,313,20.537,62.866,966.046,10.81
11,80,320,20.537,61.035,967.364,10.82
11,80,313,20.537,58.838,966.705,7.154
11,80,326,20.537,64.819,968.17,5.317
11,80,305,20.537,64.819,968.17,4.475
11,80,295,20.537,62.744,968.023,5.114
11,80,274,20.537,62.012,969.708,9.942
11,80,316,20.537,61.89,968.243,2.981
11,80,308,20.537,48.95,968.756,4.71
11,80,301,20.537,45.41,969.415,9.003
11,80,274,20.537,55.176,967.877,8.332
11,80,284,20.537,49.194,968.463,8.484
11,80,282,20.537,48.828,968.536,8.235
11,80,278,20.537,48.462,968.609,8.171
11,80,289,20.537,47.241,968.316,11.087
11,80,313,20.537,52.612,968.976,11.979
11,80,287,20.537,54.077,968.17,9.988
11,80,291,20.537,44.189,969.342,10.311
11,80,312,20.537,41.016,968.316,9.881
11,80,327,20.537,41.382,970.514,4.263
11,80,326,20.537,49.316,970.221,0.772
11,80,311,20.537,40.039,970.001,0.684
11,80,125,20.537,66.284,969.342,4.135
11,80,312,20.537,48.34,969.342,6.985
11,80,308,20.537,53.711,969.415,7.657
11,80,94,20.537,53.467,968.976,9.8
11,80,277,20.537,43.091,968.536,9.054
11,80,15,20.537,44.556,968.756,11.791
11,80,67,20.537,50.781,968.829,12.001
11,80,159,20.537,47.607,968.829,8.509
11,80,316,20.537,64.209,972.198,11.03
11,80,295,20.537,65.796,972.052,8.55
11,80,295,20.537,65.918,972.052,8.364
11,80,86,20.537,43.335,970.44,6.642
12,80,306,20.537,74.463,967.73,4.798
12,80,306,20.537,75.806,967.657,5.424
12,80,131,20.537,39.185,970.44,6.606
12,80,160,20.537,26.245,970.88,9.599
12,80,230,20.537,22.583,968.536,11.972
1,80,104,20.537,38.452,969.562,11.696
1,80,117,20.537,33.325,969.781,10.539
1,80,249,20.537,24.658,970.733,10.994
1,80,250,20.537,23.193,970.66,10.485
1,80,249,20.537,22.461,970.587,10.25
2,80,52,20.537,34.668,961.358,6.938
2,80,34,20.537,30.396,975.641,9.922
4,80,301,20.537,31.006,968.536,5.26
4,80,302,20.537,30.884,968.463,5.209
4,80,301,20.537,30.518,968.609,5.632
9,78,322,20.537,70.313,965.68,8.36
9,78,311,20.537,72.51,966.705,7.842
9,78,312,20.537,75.806,967.511,7.752
9,78,313,20.537,70.557,966.119,7.064
9,78,313,20.537,75.562,966.852,9.688
10,78,285,20.537,69.946,964.728,13.48
10,78,285,20.537,70.435,964.728,13.343
10,78,284,20.537,70.801,964.728,13.678
10,78,291,20.537,74.585,965.24,14.803
10,78,301,20.537,66.406,968.39,15.214
10,78,305,20.537,72.754,969.269,13.121
10,78,326,20.537,59.57,968.976,11.859
10,78,323,20.537,49.927,968.463,13.526
10,78,312,20.537,53.345,968.097,12.408
10,78,313,20.537,53.955,968.097,12.604
10,78,320,20.537,47.485,969.049,11.676
10,78,319,20.537,46.143,968.976,12.167
10,78,319,20.537,49.805,969.488,11.854
10,78,322,20.537,46.631,971.173,9.483
10,78,313,20.537,45.288,971.612,8.858
10,78,294,20.537,43.579,969.854,7.645
10,78,304,20.537,53.101,970.074,9.395
10,78,285,20.537,30.396,970.66,10.03
10,78,281,20.537,31.86,970.733,9.566
10,78,282,20.537,32.471,970.733,9.403
10,78,281,20.537,31.494,970.733,8.748
10,78,302,20.537,85.693,966.339,7.598
10,78,313,20.537,74.829,967.95,10.462
10,78,302,20.537,56.885,969.488,7.562
10,78,304,20.537,55.176,969.635,6.956
10,78,291,20.537,39.063,968.609,4.173
10,78,292,20.537,49.683,967.804,4.895
10,78,294,20.537,48.584,967.804,4.471
10,78,318,20.537,68.359,973.297,12.232
10,78,320,20.537,63.232,972.711,7.85
10,78,304,20.537,48.462,971.466,7.181
10,78,304,20.537,50.049,970.44,8.616
10,78,291,20.537,45.288,968.902,7.232
10,78,289,20.537,45.532,968.902,7.237
10,78,289,20.537,44.922,968.902,6.587
10,78,287,20.537,44.8,968.976,6.465
10,78,282,20.537,40.649,969.195,8.433
10,78,280,20.537,42.114,969.342,7.459
10,78,284,20.537,42.114,969.415,6.373
10,78,289,20.537,42.114,969.415,6.092
10,78,288,20.537,41.87,969.488,7.103
10,78,284,20.537,41.26,969.635,7.691
10,78,289,20.537,41.992,969.635,7.921
10,78,285,20.537,61.035,969.342,7.335
10,78,281,20.537,60.913,969.342,7.249
10,78,285,20.537,60.669,969.269,7.044
10,78,285,20.537,60.547,969.269,8.021
10,78,284,20.537,60.425,969.269,8.48
10,78,306,20.537,50.659,969.415,12.577
10,78,297,20.537,59.448,968.536,10.792
10,78,297,20.537,59.814,968.609,10.511
10,78,318,20.537,55.664,968.609,11.056
10,78,320,20.537,53.833,968.976,11.729
10,78,316,20.537,51.147,969.488,8.15
10,78,313,20.537,42.114,968.243,5.186
10,78,326,20.537,59.814,968.463,6.937
10,78,298,20.537,58.228,966.852,5.144
10,78,291,20.537,56.763,967.218,5.848
10,78,287,20.537,56.396,967.218,5.428
10,78,294,20.537,56.396,967.071,4.842
10,78,315,20.537,61.157,967.145,10.265
10,78,313,20.537,62.5,967.291,9.425
10,78,294,20.537,59.937,967.584,8.99
10,78,288,20.537,61.035,967.73,8.712
10,78,284,20.537,62.012,967.877,8.314
10,78,278,20.537,62.134,967.95,7.999
10,78,271,20.537,61.157,968.316,8.873
10,78,273,20.537,60.547,968.316,9.979
10,78,299,20.537,55.908,967.657,8.538
10,78,306,20.537,69.092,969.708,11.019
