Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
1,40,288,14.067,48.584,973.297,5.726,200.4552471
1,20,288,14.067,48.584,973.297,5.443,172.1782941
1,80,288,14.556,43.213,969.488,8.726,709.4291405
1,80,288,14.556,52.612,976.593,5.659,193.5006728
1,78,288,14.556,43.213,969.488,8.651,691.2932777
1,78,288,14.556,52.612,976.593,5.652,192.7834985
1,60,288,14.556,43.213,969.488,8.69,700.6848493
1,60,288,14.556,52.612,976.593,5.58,185.5094315
1,40,288,14.556,43.213,969.488,8.632,686.7484576
1,40,288,14.556,52.612,976.593,5.506,178.2263934
1,20,288,14.556,43.213,969.488,8.491,653.641955
1,20,288,14.556,52.612,976.593,5.439,171.7989773
1,80,288,14.8,51.025,976.666,5.896,218.8445936
1,78,288,14.8,51.025,976.666,5.894,218.6219643
1,60,288,14.8,51.025,976.666,5.817,210.1650953
1,40,288,14.8,51.025,976.666,5.746,202.5630663
1,20,288,14.8,51.025,976.666,5.773,205.4319886
1,80,288,15.044,58.96,973.004,2.57,18.12436366
1,78,288,15.044,58.96,973.004,2.593,18.61533893
1,60,288,15.044,58.96,973.004,2.689,20.76040417
1,40,288,15.044,58.96,973.004,2.972,28.02914259
1,20,288,15.044,58.96,973.004,3.39,41.59704617
1,80,288,15.166,54.932,973.297,2.064,9.388419277
1,80,288,15.166,50.659,976.739,6.51,294.5821065
1,78,288,15.166,54.932,973.297,2.056,9.279674195
1,78,288,15.166,50.659,976.739,6.5,293.2266695
1,60,288,15.166,54.932,973.297,2.05,9.198668769
1,60,288,15.166,50.659,976.739,6.382,277.5452488
1,40,288,15.166,54.932,973.297,2.203,11.41581413
1,40,288,15.166,50.659,976.739,6.235,258.8050647
1,20,288,15.166,54.932,973.297,2.792,23.23858282
1,20,288,15.166,50.659,976.739,6.274,263.6919918
1,80,288,15.41,42.48,972.711,1.858,6.848579896
1,78,288,15.41,42.48,972.711,1.836,6.608173366
1,60,288,15.41,42.48,972.711,1.857,6.837527859
1,40,288,15.41,42.48,972.711,1.863,6.904018752
1,20,288,15.41,42.48,972.711,2.091,9.761700887
1,80,288,15.776,37.72,970.001,6.082,240.216395
1,80,288,15.776,46.509,973.224,0.486,0.122566619
1,78,288,15.776,37.72,970.001,6.045,235.8589242
1,78,288,15.776,46.509,973.224,0.471,0.111564525
1,60,288,15.776,37.72,970.001,6.03,234.1075037
1,60,288,15.776,46.509,973.224,0.582,0.210490428
1,40,288,15.776,37.72,970.001,5.949,224.7994811
1,40,288,15.776,46.509,973.224,0.761,0.470562558
1,20,288,15.776,37.72,970.001,5.7,197.7370108
1,20,288,15.776,46.509,973.224,1.337,2.551864554
1,80,288,16.387,36.621,972.418,1.682,5.080908477
1,78,288,16.387,36.621,972.418,1.651,4.805124199
1,60,288,16.387,36.621,972.418,1.551,3.983811593
1,40,288,16.387,36.621,972.418,1.694,5.190433314
1,20,288,16.387,36.621,972.418,2.12,10.17351384
1,80,288,16.509,29.297,973.15,1.266,2.16652904
1,78,288,16.509,29.297,973.15,1.221,1.94361566
1,60,288,16.509,29.297,973.15,1.108,1.45238809
1,40,288,16.509,29.297,973.15,1.239,2.030847519
1,20,288,16.509,29.297,973.15,1.224,1.957977294
1,80,288,16.631,32.837,972.418,1.315,2.427955128
1,80,288,16.631,28.809,973.077,1.604,4.406324624
1,80,288,16.631,29.175,973.81,5.016,134.7522362
1,78,288,16.631,32.837,972.418,1.304,2.367533712
1,78,288,16.631,28.809,973.077,1.563,4.076996435
1,78,288,16.631,29.175,973.81,4.974,131.3955752
1,60,288,16.631,32.837,972.418,1.189,1.794770661
1,60,288,16.631,28.809,973.077,1.654,4.831365717
1,60,288,16.631,29.175,973.81,5.139,144.9102984
1,40,288,16.631,32.837,972.418,1.562,4.069176111
1,40,288,16.631,28.809,973.077,1.581,4.219480726
1,40,288,16.631,29.175,973.81,5.366,164.9739613
1,20,288,16.631,32.837,972.418,2.081,9.622316512
1,20,288,16.631,28.809,973.077,1.473,3.41249197
1,20,288,16.631,29.175,973.81,5.282,157.3470439
1,80,288,16.875,26.611,972.931,3.177,34.23852462
1,80,288,16.875,25.757,972.857,2.67,20.32343822
1,78,288,16.875,26.611,972.931,3.152,33.4365934
1,78,288,16.875,25.757,972.857,2.661,20.11861229
1,60,288,16.875,26.611,972.931,3.076,31.07580525
1,60,288,16.875,25.757,972.857,2.714,21.34484118
1,40,288,16.875,26.611,972.931,3.063,30.68346403
1,40,288,16.875,25.757,972.857,2.754,22.30258511
1,20,288,16.875,26.611,972.931,3.034,29.82017083
1,20,288,16.875,25.757,972.857,2.755,22.32688869
1,80,288,17.119,24.292,972.711,2.543,17.55910914
1,78,288,17.119,24.292,972.711,2.537,17.43511432
1,60,288,17.119,24.292,972.711,2.584,18.42217594
1,40,288,17.119,24.292,972.711,2.416,15.05754561
1,20,288,17.119,24.292,972.711,2.411,14.96425254
1,80,288,17.485,40.649,970.88,7.339,422.0598699
1,78,288,17.485,40.649,970.88,7.335,421.3701358
1,60,288,17.485,40.649,970.88,7.197,398.0319238
1,40,288,17.485,40.649,970.88,6.994,365.2921013
1,20,288,17.485,40.649,970.88,6.872,346.5076683
1,80,288,17.729,45.41,970.587,7.166,392.9106576
1,78,288,17.729,45.41,970.587,7.166,392.9106576
1,60,288,17.729,45.41,970.587,7.028,370.6454355
1,40,288,17.729,45.41,970.587,6.818,338.4031432
1,20,288,17.729,45.41,970.587,6.703,321.5666904
1,80,288,19.316,38.086,970.88,1.002,1.07415403
1,78,288,19.316,38.086,970.88,0.984,1.017299176
1,60,288,19.316,38.086,970.88,1.069,1.30435712
1,40,288,19.316,38.086,970.88,1.464,3.350322607
1,20,288,19.316,38.086,970.88,2.142,10.49353456
12,80,287,13.701,32.104,971.319,8.059,558.8649395
12,80,287,13.701,61.279,972.857,5.909,220.295369
12,78,287,13.701,32.104,971.319,8.065,560.1141094
12,78,287,13.701,61.279,972.857,5.862,215.0804022
12,60,287,13.701,32.104,971.319,8.005,547.7058838
12,60,287,13.701,61.279,972.857,5.883,217.4002018
12,40,287,13.701,32.104,971.319,7.966,539.7396261
12,40,287,13.701,61.279,972.857,5.733,201.1913121
12,20,287,13.701,32.104,971.319,7.707,488.7868063
12,20,287,13.701,61.279,972.857,5.558,183.3238735
12,80,287,13.945,66.772,973.297,5.767,204.7921247
12,80,287,13.945,67.261,973.297,5.877,216.7357085
12,80,287,13.945,67.627,973.224,5.989,229.364572
12,78,287,13.945,66.772,973.297,5.787,206.9301844
12,78,287,13.945,67.261,973.297,5.894,218.6219643
12,78,287,13.945,67.627,973.224,6.004,231.0922858
12,60,287,13.945,66.772,973.297,5.751,203.0923199
12,60,287,13.945,67.261,973.297,5.89,218.1771589
12,60,287,13.945,67.627,973.224,6.027,233.7582633
12,40,287,13.945,66.772,973.297,5.743,202.245956
12,40,287,13.945,67.261,973.297,5.932,222.8778064
12,40,287,13.945,67.627,973.224,6.147,248.0007744
12,20,287,13.945,66.772,973.297,5.819,210.3819466
12,20,287,13.945,67.261,973.297,5.983,228.6759048
12,20,287,13.945,67.627,973.224,6.259,261.8051904
12,80,287,14.067,63.965,973.297,4.938,128.5631943
12,78,287,14.067,63.965,973.297,4.939,128.6413166
12,60,287,14.067,63.965,973.297,4.889,124.7738309
12,40,287,14.067,63.965,973.297,4.847,121.5856881
12,20,287,14.067,63.965,973.297,4.799,118.0091405
12,80,287,14.8,46.997,971.979,3.629,51.02985123
12,78,287,14.8,46.997,971.979,3.601,49.85775989
12,60,287,14.8,46.997,971.979,3.494,45.5440974
12,40,287,14.8,46.997,971.979,3.444,43.61670219
12,20,287,14.8,46.997,971.979,3.48,44.99882042
12,80,287,14.922,52.124,971.466,2.455,15.79857394
12,80,287,14.922,52.734,971.686,2.171,10.92553891
12,80,287,14.922,45.898,971.905,4.045,70.66737762
12,78,287,14.922,52.124,971.466,2.444,15.58716032
12,78,287,14.922,52.734,971.686,2.215,11.60338198
12,78,287,14.922,45.898,971.905,4.034,70.09242398
12,60,287,14.922,52.124,971.466,2.618,19.15897736
12,60,287,14.922,52.734,971.686,2.212,11.55629888
12,60,287,14.922,45.898,971.905,3.976,67.11236213
12,40,287,14.922,52.124,971.466,2.641,19.66838049
12,40,287,14.922,52.734,971.686,2.088,9.71974521
12,40,287,14.922,45.898,971.905,3.821,59.56546147
12,20,287,14.922,52.124,971.466,2.587,18.48641438
12,20,287,14.922,52.734,971.686,1.972,8.188118693
12,20,287,14.922,45.898,971.905,3.578,48.90850708
12,80,287,15.044,51.758,971.393,2.475,16.18784389
12,80,287,15.044,52.246,971.539,3.02,29.40926878
12,80,287,15.044,56.641,972.564,5.204,150.4787799
12,80,287,15.044,57.251,972.564,5.647,192.2723174
12,80,287,15.044,47.852,971.832,4.184,78.20570316
12,78,287,15.044,51.758,971.393,2.42,15.13245864
12,78,287,15.044,52.246,971.539,3.001,28.85767805
12,78,287,15.044,56.641,972.564,5.123,143.5609968
12,78,287,15.044,57.251,972.564,5.56,183.5218474
12,78,287,15.044,47.852,971.832,4.173,77.59050023
12,60,287,15.044,51.758,971.393,2.187,11.16888314
12,60,287,15.044,52.246,971.539,2.922,26.6381483
12,60,287,15.044,56.641,972.564,5.024,135.3980126
12,60,287,15.044,57.251,972.564,5.545,182.0405123
12,60,287,15.044,47.852,971.832,4.219,80.18478587
12,40,287,15.044,51.758,971.393,1.966,8.113606444
12,40,287,15.044,52.246,971.539,2.774,22.7920174
12,40,287,15.044,56.641,972.564,4.984,132.189664
12,40,287,15.044,57.251,972.564,5.474,175.1369478
12,40,287,15.044,47.852,971.832,4.233,80.9856744
12,20,287,15.044,51.758,971.393,1.945,7.856375174
12,20,287,15.044,52.246,971.539,2.697,20.9462478
12,20,287,15.044,56.641,972.564,4.789,117.2729659
12,20,287,15.044,57.251,972.564,5.273,156.5441027
12,20,287,15.044,47.852,971.832,4.179,77.92566391
12,80,287,15.166,43.579,971.979,3.998,68.2325759
12,78,287,15.166,43.579,971.979,3.985,67.56913742
12,60,287,15.166,43.579,971.979,4.082,72.62437347
12,40,287,15.166,43.579,971.979,3.998,68.2325759
12,20,287,15.166,43.579,971.979,3.996,68.13022706
12,80,287,15.288,62.988,974.762,7.269,410.0977667
12,78,287,15.288,62.988,974.762,7.232,403.8672619
12,60,287,15.288,62.988,974.762,7.266,409.59022
12,40,287,15.288,62.988,974.762,7.151,390.4484758
12,20,287,15.288,62.988,974.762,6.991,364.8222387
12,80,287,15.532,70.557,969.269,5.424,170.3815011
12,78,287,15.532,70.557,969.269,5.391,167.2905439
12,60,287,15.532,70.557,969.269,5.401,168.2232153
12,40,287,15.532,70.557,969.269,5.271,156.3660431
12,20,287,15.532,70.557,969.269,5.18,148.4064159
12,80,287,16.021,48.95,971.979,4.869,123.2488062
12,78,287,16.021,48.95,971.979,4.878,123.9335202
12,60,287,16.021,48.95,971.979,4.728,112.8485027
12,40,287,16.021,48.95,971.979,4.548,100.4441772
12,20,287,16.021,48.95,971.979,4.489,96.58556259
12,80,287,16.387,51.147,972.052,3.786,57.94356696
12,78,287,16.387,51.147,972.052,3.733,55.54402752
12,60,287,16.387,51.147,972.052,3.578,48.90850708
12,40,287,16.387,51.147,972.052,3.496,45.62235185
12,20,287,16.387,51.147,972.052,3.5,45.77912955
12,80,287,16.509,35.4,972.491,6.755,329.1087717
12,80,287,16.509,33.691,972.638,5.781,206.2872117
12,78,287,16.509,35.4,972.491,6.756,329.2549557
12,78,287,16.509,33.691,972.638,5.755,203.5163858
12,60,287,16.509,35.4,972.491,6.453,286.9117887
12,60,287,16.509,33.691,972.638,5.673,194.9403531
12,40,287,16.509,35.4,972.491,6.201,254.5942505
12,40,287,16.509,33.691,972.638,5.733,201.1913121
12,20,287,16.509,35.4,972.491,6.11,243.54938
12,20,287,16.509,33.691,972.638,5.671,194.7342488
12,80,287,16.753,37.476,972.491,6.452,286.778424
12,78,287,16.753,37.476,972.491,6.434,284.3849225
12,60,287,16.753,37.476,972.491,6.206,255.2106017
12,40,287,16.753,37.476,972.491,6.017,232.5966375
12,20,287,16.753,37.476,972.491,5.929,222.5398283
12,80,287,16.875,33.691,972.564,6.251,260.8025866
12,78,287,16.875,33.691,972.564,6.229,258.0586317
12,60,287,16.875,33.691,972.564,5.822,210.7075032
12,40,287,16.875,33.691,972.564,5.555,183.0271796
12,20,287,16.875,33.691,972.564,5.387,166.9184427
12,80,287,16.997,54.199,973.956,7.366,426.735272
12,78,287,16.997,54.199,973.956,7.33,420.5090254
12,60,287,16.997,54.199,973.956,6.935,356.1252719
12,40,287,16.997,54.199,973.956,6.502,293.4974235
12,20,287,16.997,54.199,973.956,6.164,250.0640656
12,80,287,17.119,35.156,972.418,7.295,414.5140793
12,78,287,17.119,35.156,972.418,7.278,411.6229221
12,60,287,17.119,35.156,972.418,7.163,392.4173956
12,40,287,17.119,35.156,972.418,6.823,339.1481961
12,20,287,17.119,35.156,972.418,6.574,303.3559355
12,80,287,17.363,45.776,970.88,6.938,356.5876388
12,78,287,17.363,45.776,970.88,6.92,353.819432
12,60,287,17.363,45.776,970.88,6.869,346.0540583
12,40,287,17.363,45.776,970.88,6.801,335.8781266
12,20,287,17.363,45.776,970.88,6.742,327.2123163
12,80,287,17.485,47.119,970.807,6.823,339.1481961
12,78,287,17.485,47.119,970.807,6.807,336.7678695
12,60,287,17.485,47.119,970.807,6.745,327.6493115
12,40,287,17.485,47.119,970.807,6.6,306.9694841
12,20,287,17.485,47.119,970.807,6.523,296.3504105
12,80,287,24.81,40.894,972.931,6.941,357.0504057
12,78,287,24.81,40.894,972.931,6.888,348.9336175
12,60,287,24.81,40.894,972.931,6.73,325.4682212
12,40,287,24.81,40.894,972.931,6.624,310.3304341
12,20,287,24.81,40.894,972.931,6.525,296.6230838
11,80,287,13.823,77.026,970.587,6.525,296.6230838
11,78,287,13.823,77.026,970.587,6.492,292.1453183
11,60,287,13.823,77.026,970.587,6.36,274.6848738
11,40,287,13.823,77.026,970.587,6.309,268.1297356
11,20,287,13.823,77.026,970.587,6.208,255.4574204
11,80,287,14.067,72.754,970.294,7.584,465.755906
11,80,287,14.067,72.754,970.44,7.557,460.7991447
11,78,287,14.067,72.754,970.294,7.545,458.6074759
11,78,287,14.067,72.754,970.44,7.515,453.1587315
11,60,287,14.067,72.754,970.294,7.494,449.3704019
11,60,287,14.067,72.754,970.44,7.442,440.0807729
11,40,287,14.067,72.754,970.294,7.339,422.0598699
11,40,287,14.067,72.754,970.44,7.288,413.3219689
11,20,287,14.067,72.754,970.294,7.258,408.2388099
11,20,287,14.067,72.754,970.44,7.121,385.5550137
11,80,287,15.044,78.857,971.393,5.351,163.5943312
11,78,287,15.044,78.857,971.393,5.311,159.9529676
11,60,287,15.044,78.857,971.393,5.313,160.1337394
11,40,287,15.044,78.857,971.393,5.249,154.4162907
11,20,287,15.044,78.857,971.393,5.19,149.2675729
11,80,287,15.288,81.909,971.466,5.987,229.1348628
11,78,287,15.288,81.909,971.466,5.962,226.2764272
11,60,287,15.288,81.909,971.466,5.922,221.7525419
11,40,287,15.288,81.909,971.466,5.755,203.5163858
11,20,287,15.288,81.909,971.466,5.526,180.1756259
11,80,287,15.654,72.632,968.976,6.765,330.5725595
11,80,287,15.654,73.242,971.393,5.972,227.4169312
11,78,287,15.654,72.632,968.976,6.717,323.5857906
11,78,287,15.654,73.242,971.393,5.938,223.5547888
11,60,287,15.654,72.632,968.976,6.678,317.982077
11,60,287,15.654,73.242,971.393,5.986,229.0200658
11,40,287,15.654,72.632,968.976,6.637,312.161149
11,40,287,15.654,73.242,971.393,5.927,222.3146995
11,20,287,15.654,72.632,968.976,6.344,272.6169914
11,20,287,15.654,73.242,971.393,5.739,201.8236573
11,80,287,15.776,72.144,969.269,8.369,625.8699515
11,78,287,15.776,72.144,969.269,8.331,617.3831909
11,60,287,15.776,72.144,969.269,8.233,595.8510979
11,40,287,15.776,72.144,969.269,8.174,583.1325684
11,20,287,15.776,72.144,969.269,8.027,552.2340569
11,80,287,16.875,76.904,969.122,10.734,1320.529691
11,78,287,16.875,76.904,969.122,10.699,1307.654342
11,60,287,16.875,76.904,969.122,10.683,1301.79645
11,40,287,16.875,76.904,969.122,10.649,1289.40657
11,20,287,16.875,76.904,969.122,10.349,1183.473556
11,80,287,17.485,55.054,969.708,10.138,1112.551845
11,78,287,17.485,55.054,969.708,10.086,1095.519946
11,60,287,17.485,55.054,969.708,10.034,1078.662766
11,40,287,17.485,55.054,969.708,9.868,1026.008172
11,20,287,17.485,55.054,969.708,9.75,989.6400094
11,80,287,17.607,76.05,967.071,10.321,1173.893592
11,78,287,17.607,76.05,967.071,10.277,1158.944042
11,60,287,17.607,76.05,967.071,10.235,1144.79293
11,40,287,17.607,76.05,967.071,10.203,1134.08879
11,20,287,17.607,76.05,967.071,9.902,1036.650028
11,80,287,17.974,85.938,969.269,6.845,342.4394218
11,80,287,17.974,78.369,968.097,5.608,188.3160831
11,78,287,17.974,85.938,969.269,6.819,338.5520664
11,78,287,17.974,78.369,968.097,5.582,185.7089755
11,60,287,17.974,85.938,969.269,6.705,321.8546176
11,60,287,17.974,78.369,968.097,5.575,185.0111969
11,40,287,17.974,85.938,969.269,6.619,309.6282234
11,40,287,17.974,78.369,968.097,5.608,188.3160831
11,20,287,17.974,85.938,969.269,6.479,290.3937984
11,20,287,17.974,78.369,968.097,5.505,178.1293026
11,80,287,18.096,85.815,969.269,7.308,416.7340759
11,80,287,18.096,75.928,968.39,6.508,294.3106856
11,80,287,18.096,66.04,967.218,5.282,157.3470439
11,80,287,18.096,64.941,967.145,5.121,143.3929254
11,78,287,18.096,85.815,969.269,7.269,410.0977667
11,78,287,18.096,75.928,968.39,6.49,291.8753966
11,78,287,18.096,66.04,967.218,5.303,159.2312407
11,78,287,18.096,64.941,967.145,5.113,142.7219516
11,60,287,18.096,85.815,969.269,7.293,414.1732428
11,60,287,18.096,75.928,968.39,6.546,299.496258
11,60,287,18.096,66.04,967.218,5.2,150.1320548
11,60,287,18.096,64.941,967.145,5.073,139.3984628
11,40,287,18.096,85.815,969.269,7.239,405.0411314
11,40,287,18.096,75.928,968.39,6.382,277.5452488
11,40,287,18.096,66.04,967.218,5.205,150.5655445
11,40,287,18.096,64.941,967.145,5.011,134.3496706
11,20,287,18.096,85.815,969.269,7.157,391.4321104
11,20,287,18.096,75.928,968.39,6.21,255.7043982
11,20,287,18.096,66.04,967.218,5.163,146.9500617
11,20,287,18.096,64.941,967.145,4.816,119.2676967
11,80,287,18.218,84.229,969.122,7.914,529.2386286
11,80,287,18.218,69.946,970.074,6.476,289.9905982
11,80,287,18.218,75.073,968.609,5.53,180.56717
11,78,287,18.218,84.229,969.122,7.908,528.035814
11,78,287,18.218,69.946,970.074,6.434,284.3849225
11,78,287,18.218,75.073,968.609,5.491,176.7737312
11,60,287,18.218,84.229,969.122,7.809,508.451656
11,60,287,18.218,69.946,970.074,6.414,281.741138
11,60,287,18.218,75.073,968.609,5.467,174.4659258
11,40,287,18.218,84.229,969.122,7.679,483.4787609
11,40,287,18.218,69.946,970.074,6.299,266.8567685
11,40,287,18.218,75.073,968.609,5.418,169.816701
11,20,287,18.218,84.229,969.122,7.712,489.7387409
11,20,287,18.218,69.946,970.074,6.134,246.4306443
11,20,287,18.218,75.073,968.609,5.253,154.7695786
11,80,287,18.34,73.73,968.756,5.97,227.1885245
11,80,287,18.34,53.955,969.122,4.788,117.1995173
11,80,287,18.34,59.57,968.023,5.906,219.9600074
11,78,287,18.34,73.73,968.756,5.967,226.8462013
11,78,287,18.34,53.955,969.122,4.749,114.3588834
11,78,287,18.34,59.57,968.023,5.879,216.9570556
11,60,287,18.34,73.73,968.756,6.098,242.1172083
11,60,287,18.34,53.955,969.122,4.826,120.0121871
11,60,287,18.34,59.57,968.023,5.932,222.8778064
11,40,287,18.34,73.73,968.756,6.362,274.944092
11,40,287,18.34,53.955,969.122,4.81,118.8224839
11,40,287,18.34,59.57,968.023,5.922,221.7525419
11,20,287,18.34,73.73,968.756,6.41,281.2143551
11,20,287,18.34,53.955,969.122,4.718,112.1339723
11,20,287,18.34,59.57,968.023,5.736,201.5073193
11,80,287,18.584,62.988,967.657,5.62,189.5275482
11,78,287,18.584,62.988,967.657,5.572,184.7126848
11,60,287,18.584,62.988,967.657,5.217,151.6093228
11,40,287,18.584,62.988,967.657,5.026,135.5597785
11,20,287,18.584,62.988,967.657,4.679,109.376125
11,80,287,18.706,53.101,968.39,3.622,50.7351251
11,80,287,18.706,57.617,968.536,5.825,211.0333955
11,78,287,18.706,53.101,968.39,3.623,50.77715917
11,78,287,18.706,57.617,968.536,5.789,207.1448051
11,60,287,18.706,53.101,968.39,3.485,45.19305966
11,60,287,18.706,57.617,968.536,5.856,214.4206468
11,40,287,18.706,53.101,968.39,3.413,42.44946904
11,40,287,18.706,57.617,968.536,5.905,219.8482958
11,20,287,18.706,53.101,968.39,3.244,36.45070515
11,20,287,18.706,57.617,968.536,5.751,203.0923199
11,80,287,18.828,69.946,969.269,6.51,294.5821065
11,80,287,18.828,53.101,971.246,0.506,0.138329545
11,80,287,18.828,53.223,971.319,0.635,0.273391227
11,78,287,18.828,69.946,969.269,6.475,289.8562811
11,78,287,18.828,53.101,971.246,0.498,0.131871646
11,78,287,18.828,53.223,971.319,0.642,0.282532545
11,60,287,18.828,69.946,969.269,6.627,310.7522697
11,60,287,18.828,53.101,971.246,0.543,0.170947552
11,60,287,18.828,53.223,971.319,0.535,0.16350263
11,40,287,18.828,69.946,969.269,6.695,320.4166988
11,40,287,18.828,53.101,971.246,0.659,0.305576281
11,40,287,18.828,53.223,971.319,0.338,0.041230016
11,20,287,18.828,69.946,969.269,6.581,304.3260086
11,20,287,18.828,53.101,971.246,1.017,1.123120247
11,20,287,18.828,53.223,971.319,0.638,0.277284398
11,80,287,19.072,57.739,970.221,6.97,361.5444773
11,78,287,19.072,57.739,970.221,6.902,351.065589
11,60,287,19.072,57.739,970.221,6.603,307.3882691
11,40,287,19.072,57.739,970.221,6.25,260.6774414
11,20,287,19.072,57.739,970.221,5.883,217.4002018
11,80,287,19.316,64.087,968.316,7.095,381.3472308
11,78,287,19.316,64.087,968.316,7.086,379.8978552
11,60,287,19.316,64.087,968.316,7.016,368.7500932
11,40,287,19.316,64.087,968.316,6.864,345.2989217
11,20,287,19.316,64.087,968.316,6.562,301.6977531
11,80,287,19.438,63.721,968.39,7.021,369.5390319
11,80,287,19.438,63.843,968.463,7.017,368.907791
11,80,287,19.438,51.27,969.781,4.686,109.867755
11,80,287,19.438,68.848,971.979,9.262,848.3552028
11,78,287,19.438,63.721,968.39,7.003,366.7041093
11,78,287,19.438,63.843,968.463,6.995,365.4488117
11,78,287,19.438,51.27,969.781,4.651,107.4242712
11,78,287,19.438,68.848,971.979,9.239,842.050812
11,60,287,19.438,63.721,968.39,6.911,352.4407174
11,60,287,19.438,63.843,968.463,6.901,350.9130181
11,60,287,19.438,51.27,969.781,4.488,96.52102881
11,60,287,19.438,68.848,971.979,8.766,719.2300042
11,40,287,19.438,63.721,968.39,6.759,329.6937672
11,40,287,19.438,63.843,968.463,6.791,334.3987066
11,40,287,19.438,51.27,969.781,4.203,79.27597055
11,40,287,19.438,68.848,971.979,8.377,627.6664913
11,20,287,19.438,63.721,968.39,6.459,287.7128449
11,20,287,19.438,63.843,968.463,6.637,312.161149
11,20,287,19.438,51.27,969.781,3.844,60.64758818
11,20,287,19.438,68.848,971.979,7.814,509.4289462
11,80,287,19.561,62.744,968.609,6.476,289.9905982
11,78,287,19.561,62.744,968.609,6.424,283.0609725
11,60,287,19.561,62.744,968.609,6.233,258.556094
11,40,287,19.561,62.744,968.609,6.025,233.5256295
11,20,287,19.561,62.744,968.609,5.863,215.1904928
11,80,287,19.805,54.321,971.026,2.519,17.06663499
11,80,287,19.805,63.721,965.606,6.364,275.2034732
11,80,287,19.805,61.768,968.683,6.493,292.2803416
11,78,287,19.805,54.321,971.026,2.51,16.88435839
11,78,287,19.805,63.721,965.606,6.387,278.1980914
11,78,287,19.805,61.768,968.683,6.475,289.8562811
11,60,287,19.805,54.321,971.026,2.474,16.16823018
11,60,287,19.805,63.721,965.606,6.348,273.1329855
11,60,287,19.805,61.768,968.683,6.468,288.9172226
11,40,287,19.805,54.321,971.026,2.47,16.08993381
11,40,287,19.805,63.721,965.606,6.397,279.5068461
11,40,287,19.805,61.768,968.683,6.365,275.3332249
11,20,287,19.805,54.321,971.026,2.506,16.80376493
11,20,287,19.805,63.721,965.606,6.506,294.0394315
11,20,287,19.805,61.768,968.683,6.32,269.5346678
11,80,287,19.927,54.199,971.173,2.842,24.50956585
11,78,287,19.927,54.199,971.173,2.835,24.32890639
11,60,287,19.927,54.199,971.173,2.726,21.62922469
11,40,287,19.927,54.199,971.173,2.708,21.20358901
11,20,287,19.927,54.199,971.173,2.641,19.66838049
11,80,287,20.171,62.988,968.243,4.661,108.1186729
11,78,287,20.171,62.988,968.243,4.659,107.9795539
11,60,287,20.171,62.988,968.243,4.542,100.0471651
11,40,287,20.171,62.988,968.243,4.507,97.75209455
11,20,287,20.171,62.988,968.243,4.377,89.53504114
11,80,287,20.537,54.077,968.17,9.599,944.3682394
11,78,287,20.537,54.077,968.17,9.549,929.6876839
11,60,287,20.537,54.077,968.17,9.229,839.3195432
11,40,287,20.537,54.077,968.17,8.923,758.5707221
11,20,287,20.537,54.077,968.17,8.483,651.7961617
11,80,287,20.903,54.443,967.877,5.869,215.8518256
11,80,287,20.903,45.166,968.609,7.261,408.7452398
11,78,287,20.903,54.443,967.877,5.835,212.1221297
11,78,287,20.903,45.166,968.609,7.234,404.2024215
11,60,287,20.903,54.443,967.877,5.523,179.8823395
11,60,287,20.903,45.166,968.609,6.923,354.2798013
11,40,287,20.903,54.443,967.877,5.212,151.1738309
11,40,287,20.903,45.166,968.609,6.5,293.2266695
11,20,287,20.903,54.443,967.877,4.892,125.003664
11,20,287,20.903,45.166,968.609,6.261,262.0562421
11,80,287,21.514,59.204,969.269,5.285,157.6152999
11,80,287,21.514,59.204,968.976,5.001,133.5469461
11,78,287,21.514,59.204,969.269,5.262,155.5664456
11,78,287,21.514,59.204,968.976,4.976,131.5541378
11,60,287,21.514,59.204,969.269,5.078,139.8110468
11,60,287,21.514,59.204,968.976,4.914,126.6977359
11,40,287,21.514,59.204,969.269,5.001,133.5469461
11,40,287,21.514,59.204,968.976,4.889,124.7738309
11,20,287,21.514,59.204,969.269,4.887,124.6207655
11,20,287,21.514,59.204,968.976,4.753,114.6480944
11,80,287,21.636,35.034,968.243,1.259,2.130789696
11,78,287,21.636,35.034,968.243,1.235,2.011241726
11,60,287,21.636,35.034,968.243,1.26,2.135871068
11,40,287,21.636,35.034,968.243,1.231,1.991762523
11,20,287,21.636,35.034,968.243,1.295,2.318850249
11,80,287,22.002,52.368,970.221,6.559,301.2841538
11,80,287,22.002,51.27,970.44,5.845,213.2146021
11,80,287,22.002,50.415,970.44,5.936,223.3289759
11,80,287,22.002,51.636,968.756,11.568,1652.86825
11,78,287,22.002,52.368,970.221,6.548,299.7708572
11,78,287,22.002,51.27,970.44,5.84,212.6678982
11,78,287,22.002,50.415,970.44,5.926,222.2021921
11,78,287,22.002,51.636,968.756,11.446,1601.122728
11,60,287,22.002,52.368,970.221,6.331,270.9444992
11,60,287,22.002,51.27,970.44,5.775,205.6455723
11,60,287,22.002,50.415,970.44,5.834,212.0130882
11,60,287,22.002,51.636,968.756,10.575,1262.712634
11,40,287,22.002,52.368,970.221,6.245,260.0523159
11,40,287,22.002,51.27,970.44,5.758,203.8348224
11,40,287,22.002,50.415,970.44,5.792,207.4670144
11,40,287,22.002,51.636,968.756,9.339,869.6900949
11,20,287,22.002,52.368,970.221,6.13,245.9488641
