Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
1,14,20,342,15.654,46.631,976.593,4.897,125.3873459
1,14,20,334,15.654,55.176,972.564,3.847,60.7896939
1,14,20,327,15.654,54.932,972.711,3.49,45.38785706
2,14,20,344,15.654,53.955,970.733,8.737,712.1154442
2,14,20,346,15.654,53.955,970.807,8.383,629.01615
1,14,80,342,15.776,56.152,972.564,4.864,122.8695015
1,14,80,333,15.776,58.96,972.784,5.079,139.8936611
1,14,78,342,15.776,56.152,972.564,4.866,123.0211299
1,14,78,333,15.776,58.96,972.784,5.042,136.858546
1,14,60,342,15.776,56.152,972.564,4.838,120.9096572
1,14,60,333,15.776,58.96,972.784,4.809,118.7483897
1,14,40,342,15.776,56.152,972.564,4.845,121.4352418
1,14,40,333,15.776,58.96,972.784,4.382,89.8422288
1,14,20,342,15.776,56.152,972.564,4.726,112.7053545
1,14,20,333,15.776,58.96,972.784,3.993,67.97689577
1,14,80,329,15.898,47.607,972.857,5.478,175.5211604
1,14,80,333,15.898,47.607,972.857,5.84,212.6678982
1,14,80,87,15.898,51.758,970.514,3.984,67.51828258
1,14,80,98,15.898,52.979,970.514,3.849,60.88455427
1,14,78,329,15.898,47.607,972.857,5.469,174.6574712
1,14,78,333,15.898,47.607,972.857,5.821,210.5989471
1,14,78,87,15.898,51.758,970.514,3.955,66.05456869
1,14,78,98,15.898,52.979,970.514,3.799,58.54250185
1,14,60,329,15.898,47.607,972.857,5.423,170.2872809
1,14,60,333,15.898,47.607,972.857,5.793,207.5744917
1,14,60,87,15.898,51.758,970.514,3.94,65.30584649
1,14,60,98,15.898,52.979,970.514,3.582,49.0727213
1,14,40,329,15.898,47.607,972.857,5.327,161.4029574
1,14,40,333,15.898,47.607,972.857,5.469,174.6574712
1,14,40,87,15.898,51.758,970.514,3.912,63.92341023
1,14,40,98,15.898,52.979,970.514,3.3,38.37118551
1,14,20,329,15.898,47.607,972.857,5.082,140.1416995
1,14,20,333,15.898,47.607,972.857,4.977,131.633467
1,14,20,87,15.898,51.758,970.514,3.817,59.37858957
1,14,20,98,15.898,52.979,970.514,3.246,36.51816479
1,14,80,79,16.021,51.758,970.587,4.299,84.83317727
1,14,80,333,16.021,56.519,972.784,4.786,117.052712
1,14,78,79,16.021,51.758,970.587,4.246,81.73411549
1,14,78,333,16.021,56.519,972.784,4.756,114.8653223
1,14,60,79,16.021,51.758,970.587,4.199,79.04984479
1,14,60,333,16.021,56.519,972.784,4.628,105.8384445
1,14,40,79,16.021,51.758,970.587,4.159,76.81219199
1,14,40,333,16.021,56.519,972.784,4.421,92.26244137
1,14,20,79,16.021,51.758,970.587,4.098,73.48171094
1,14,20,333,16.021,56.519,972.784,4.069,71.93271744
12,14,80,261,16.143,47.485,969.562,8.127,573.131366
12,14,80,260,16.143,48.462,969.635,8.396,631.9470449
1,14,80,77,16.143,50.537,970.514,4.184,78.20570316
12,14,78,261,16.143,47.485,969.562,8.123,572.2855198
12,14,78,260,16.143,48.462,969.635,8.387,629.9169965
1,14,78,77,16.143,50.537,970.514,4.151,76.36979024
12,14,60,261,16.143,47.485,969.562,8.015,549.7610632
12,14,60,260,16.143,48.462,969.635,8.306,611.8418479
1,14,60,77,16.143,50.537,970.514,4.18,77.98161819
12,14,40,261,16.143,47.485,969.562,7.819,510.4074879
12,14,40,260,16.143,48.462,969.635,7.968,540.1462607
1,14,40,77,16.143,50.537,970.514,4.225,80.5273741
12,14,20,261,16.143,47.485,969.562,7.284,412.6417903
12,14,20,260,16.143,48.462,969.635,7.441,439.9033925
1,14,20,77,16.143,50.537,970.514,4.149,76.25945587
12,14,80,260,16.265,46.753,969.415,8.391,630.8187027
1,14,80,332,16.265,55.42,972.638,4.881,124.1623205
12,14,78,260,16.265,46.753,969.415,8.394,631.4955467
1,14,78,332,16.265,55.42,972.638,4.864,122.8695015
12,14,60,260,16.265,46.753,969.415,8.384,629.2412811
1,14,60,332,16.265,55.42,972.638,4.757,114.9377925
12,14,40,260,16.265,46.753,969.415,8.145,576.9479885
1,14,40,332,16.265,55.42,972.638,4.639,106.5949218
12,14,20,260,16.265,46.753,969.415,7.636,475.4021668
1,14,20,332,16.265,55.42,972.638,4.189,78.48641253
12,14,80,256,16.387,46.387,969.269,8.328,616.7164704
1,14,80,74,16.387,49.561,970.44,4.042,70.51026147
2,14,80,347,16.387,34.546,975.421,4.451,94.15343749
12,14,78,256,16.387,46.387,969.269,8.326,616.2722569
1,14,78,74,16.387,49.561,970.44,4.007,68.69441429
2,14,78,347,16.387,34.546,975.421,4.417,92.01223828
12,14,60,256,16.387,46.387,969.269,8.269,603.7016647
1,14,60,74,16.387,49.561,970.44,4.03,69.88412568
2,14,60,347,16.387,34.546,975.421,4.442,93.58345186
12,14,40,256,16.387,46.387,969.269,8.098,567.0178291
1,14,40,74,16.387,49.561,970.44,3.988,67.72185516
2,14,40,347,16.387,34.546,975.421,4.404,91.20220293
12,14,20,256,16.387,46.387,969.269,7.756,498.1691148
1,14,20,74,16.387,49.561,970.44,3.854,61.12213681
2,14,20,347,16.387,34.546,975.421,4.296,84.65570206
12,14,80,342,16.509,50.659,971.319,3.71,54.52367576
12,14,80,336,16.509,50.293,971.393,3.994,68.02798061
12,14,80,253,16.509,45.044,969.122,9.078,798.792416
12,14,80,252,16.509,45.532,969.195,8.291,608.5330121
1,14,80,76,16.509,48.95,970.514,3.605,50.0240909
12,14,78,342,16.509,50.659,971.319,3.697,53.95252186
12,14,78,336,16.509,50.293,971.393,3.975,67.06173677
12,14,78,253,16.509,45.044,969.122,9.068,796.1555593
12,14,78,252,16.509,45.532,969.195,8.297,609.8551111
1,14,78,76,16.509,48.95,970.514,3.572,48.6628733
12,14,60,342,16.509,50.659,971.319,3.7,54.08397082
12,14,60,336,16.509,50.293,971.393,3.906,63.629735
12,14,60,253,16.509,45.044,969.122,9.006,779.9364646
12,14,60,252,16.509,45.532,969.195,8.267,603.2637237
1,14,60,76,16.509,48.95,970.514,3.609,50.19079142
12,14,40,342,16.509,50.659,971.319,3.613,50.35786188
12,14,40,336,16.509,50.293,971.393,3.861,61.45578953
12,14,40,253,16.509,45.044,969.122,8.806,729.1207215
12,14,40,252,16.509,45.532,969.195,8.101,567.648238
1,14,40,76,16.509,48.95,970.514,3.584,49.15496606
12,14,20,342,16.509,50.659,971.319,3.285,37.85031684
12,14,20,336,16.509,50.293,971.393,3.812,59.14554984
12,14,20,253,16.509,45.044,969.122,8.344,620.2778657
12,14,20,252,16.509,45.532,969.195,7.814,509.4289462
1,14,20,76,16.509,48.95,970.514,3.541,47.4068586
12,14,80,351,16.631,50.293,971.246,3.766,57.03012778
12,14,80,346,16.631,50.781,971.246,3.651,51.96355997
1,14,80,334,16.631,54.443,972.564,5.084,140.3072211
12,14,78,351,16.631,50.293,971.246,3.738,55.76751449
12,14,78,346,16.631,50.781,971.246,3.626,50.90340067
1,14,78,334,16.631,54.443,972.564,5.064,138.6578586
12,14,60,351,16.631,50.293,971.246,3.668,52.69281235
12,14,60,346,16.631,50.781,971.246,3.556,48.01187365
1,14,60,334,16.631,54.443,972.564,5.017,134.8328457
12,14,40,351,16.631,50.293,971.246,3.528,46.88664169
12,14,40,346,16.631,50.781,971.246,3.474,44.76646896
1,14,40,334,16.631,54.443,972.564,4.867,123.0969908
12,14,20,351,16.631,50.293,971.246,3.205,35.15179438
12,14,20,346,16.631,50.781,971.246,3.229,35.94740401
1,14,20,334,16.631,54.443,972.564,4.547,100.3779357
12,14,80,351,16.753,49.316,971.173,3.901,63.38569383
1,14,80,102,16.753,59.082,968.17,4.363,88.67864257
12,14,78,351,16.753,49.316,971.173,3.875,62.12673326
1,14,78,102,16.753,59.082,968.17,4.214,79.90003903
12,14,60,351,16.753,49.316,971.173,3.861,61.45578953
1,14,60,102,16.753,59.082,968.17,3.925,64.56280357
12,14,40,351,16.753,49.316,971.173,3.753,56.44157067
1,14,40,102,16.753,59.082,968.17,3.562,48.25531367
12,14,20,351,16.753,49.316,971.173,3.498,45.70069588
1,14,20,102,16.753,59.082,968.17,3.222,35.71412431
12,14,80,353,16.875,48.706,971.1,3.795,58.35777676
1,14,80,101,16.875,57.617,967.95,4.086,72.83807919
1,14,80,100,16.875,58.594,968.023,4.979,131.7922209
1,14,80,101,16.875,57.739,968.097,4.664,108.3275754
1,14,80,342,16.875,52.368,972.491,5.136,144.6566631
12,14,78,353,16.875,48.706,971.1,3.763,56.89394552
1,14,78,101,16.875,57.617,967.95,4.036,70.19672816
1,14,78,100,16.875,58.594,968.023,4.866,123.0211299
1,14,78,101,16.875,57.739,968.097,4.598,103.7935338
1,14,78,342,16.875,52.368,972.491,5.115,142.8894984
12,14,60,353,16.875,48.706,971.1,3.737,55.72276922
1,14,60,101,16.875,57.617,967.95,3.952,65.90436887
1,14,60,100,16.875,58.594,968.023,4.451,94.15343749
1,14,60,101,16.875,57.739,968.097,4.358,88.37411453
1,14,60,342,16.875,52.368,972.491,5.041,136.777131
12,14,40,353,16.875,48.706,971.1,3.537,47.24638418
1,14,40,101,16.875,57.617,967.95,3.794,58.31165628
1,14,40,100,16.875,58.594,968.023,4.066,71.77373065
1,14,40,101,16.875,57.739,968.097,3.777,57.53132179
1,14,40,342,16.875,52.368,972.491,4.947,129.2674342
12,14,20,353,16.875,48.706,971.1,3.285,37.85031684
1,14,20,101,16.875,57.617,967.95,3.61,50.23252434
1,14,20,100,16.875,58.594,968.023,3.793,58.26556012
1,14,20,101,16.875,57.739,968.097,3.258,36.92467127
1,14,20,342,16.875,52.368,972.491,4.709,111.4934794
1,14,80,93,16.997,57.373,967.95,4.536,99.65120056
1,14,80,101,16.997,57.739,967.95,4.4,90.9539212
1,14,78,93,16.997,57.373,967.95,4.507,97.75209455
1,14,78,101,16.997,57.739,967.95,4.356,88.25249879
1,14,60,93,16.997,57.373,967.95,4.53,99.25628213
1,14,60,101,16.997,57.739,967.95,4.368,88.98386938
1,14,40,93,16.997,57.373,967.95,4.448,93.96318588
1,14,40,101,16.997,57.739,967.95,4.257,82.37100185
1,14,20,93,16.997,57.373,967.95,4.274,83.36177457
1,14,20,101,16.997,57.739,967.95,4.123,74.83476549
12,14,80,72,17.119,54.443,969.635,2.056,9.279674195
1,14,80,340,17.119,49.561,972.418,5.028,135.7216731
1,14,80,312,17.119,38.086,972.784,11.199,1499.688743
12,14,78,72,17.119,54.443,969.635,1.907,7.404836553
1,14,78,340,17.119,49.561,972.418,5.003,133.7072345
1,14,78,312,17.119,38.086,972.784,11.158,1483.277705
12,14,60,72,17.119,54.443,969.635,2.29,12.82241547
1,14,60,340,17.119,49.561,972.418,4.911,126.4658304
1,14,60,312,17.119,38.086,972.784,10.729,1318.685205
12,14,40,72,17.119,54.443,969.635,2.585,18.44357219
1,14,40,340,17.119,49.561,972.418,4.906,126.0799504
1,14,40,312,17.119,38.086,972.784,10.113,1104.341568
12,14,20,72,17.119,54.443,969.635,2.775,22.81667519
1,14,20,340,17.119,49.561,972.418,4.731,113.0634522
1,14,20,312,17.119,38.086,972.784,9.462,904.5076176
12,14,80,29,17.241,53.467,969.488,1.088,1.375150033
12,14,80,22,17.241,54.077,969.562,1.609,4.447659484
12,14,80,326,17.241,52.979,974.029,6.745,327.6493115
12,14,80,329,17.241,53.955,973.956,6.973,362.0115219
12,14,80,322,17.241,54.199,974.103,7.195,397.7001845
12,14,80,316,17.241,53.833,974.249,7.322,419.1336904
1,14,80,334,17.241,62.134,969.488,5.339,162.4961816
12,14,78,29,17.241,53.467,969.488,1.079,1.341305581
12,14,78,22,17.241,54.077,969.562,1.607,4.431094661
12,14,78,326,17.241,52.979,974.029,6.688,319.4127081
12,14,78,329,17.241,53.955,973.956,6.907,351.8291067
12,14,78,322,17.241,54.199,974.103,7.129,386.8559152
12,14,78,316,17.241,53.833,974.249,7.234,404.2024215
1,14,78,334,17.241,62.134,969.488,5.342,162.7702568
12,14,60,29,17.241,53.467,969.488,1.331,2.517662806
12,14,60,22,17.241,54.077,969.562,1.916,7.510172491
12,14,60,326,17.241,52.979,974.029,6.319,269.4067444
12,14,60,329,17.241,53.955,973.956,6.561,301.5598446
12,14,60,322,17.241,54.199,974.103,6.718,323.7303346
12,14,60,316,17.241,53.833,974.249,6.823,339.1481961
1,14,60,334,17.241,62.134,969.488,5.35,163.5026303
12,14,40,29,17.241,53.467,969.488,1.675,5.017736276
12,14,40,22,17.241,54.077,969.562,2.24,12.00072414
12,14,40,326,17.241,52.979,974.029,5.839,212.5586697
12,14,40,329,17.241,53.955,973.956,6.056,237.1488359
12,14,40,322,17.241,54.199,974.103,6.247,260.302246
12,14,40,316,17.241,53.833,974.249,6.429,283.7224327
1,14,40,334,17.241,62.134,969.488,5.009,134.1888691
12,14,20,29,17.241,53.467,969.488,1.903,7.3583385
12,14,20,22,17.241,54.077,969.562,2.47,16.08993381
12,14,20,326,17.241,52.979,974.029,5.407,168.7844786
12,14,20,329,17.241,53.955,973.956,5.624,189.9325214
12,14,20,322,17.241,54.199,974.103,5.846,213.3240551
12,14,20,316,17.241,53.833,974.249,6.037,234.9237503
1,14,20,334,17.241,62.134,969.488,4.447,93.89982567
12,14,80,8,17.363,52.368,969.415,1.244,2.055533404
12,14,80,12,17.363,52.856,969.488,0.846,0.646508869
12,14,80,329,17.363,50.171,973.956,7.325,419.6490891
12,14,80,330,17.363,51.758,974.029,7.075,378.1313892
1,14,80,343,17.363,62.134,969.488,4.938,128.5631943
1,14,80,311,17.363,35.767,972.784,11.241,1516.625106
12,14,78,8,17.363,52.368,969.415,1.206,1.872860029
12,14,78,12,17.363,52.856,969.488,0.833,0.617160897
12,14,78,329,17.363,50.171,973.956,7.271,410.436364
12,14,78,330,17.363,51.758,974.029,6.998,365.919212
1,14,78,343,17.363,62.134,969.488,4.932,128.0951249
1,14,78,311,17.363,35.767,972.784,11.183,1493.270111
12,14,60,8,17.363,52.368,969.415,1.174,1.727697435
12,14,60,12,17.363,52.856,969.488,0.677,0.331306078
12,14,60,329,17.363,50.171,973.956,7.046,373.5006089
12,14,60,330,17.363,51.758,974.029,6.762,330.1329684
1,14,60,343,17.363,62.134,969.488,4.99,132.6676494
1,14,60,311,17.363,35.767,972.784,10.714,1313.162051
12,14,40,8,17.363,52.368,969.415,1.165,1.688267164
12,14,40,12,17.363,52.856,969.488,0.561,0.188517634
12,14,40,329,17.363,50.171,973.956,6.793,334.6942424
12,14,40,330,17.363,51.758,974.029,6.318,269.2788614
1,14,40,343,17.363,62.134,969.488,4.796,117.7879656
1,14,40,311,17.363,35.767,972.784,9.858,1022.892134
12,14,20,8,17.363,52.368,969.415,0.985,1.020403851
12,14,20,12,17.363,52.856,969.488,0.546,0.17379662
12,14,20,329,17.363,50.171,973.956,6.364,275.2034732
12,14,20,330,17.363,51.758,974.029,6.027,233.7582633
1,14,20,343,17.363,62.134,969.488,4.21,79.67272753
1,14,20,311,17.363,35.767,972.784,8.955,766.7612703
12,14,80,11,17.485,52.246,969.269,1.751,5.732206614
1,14,80,312,17.485,34.546,972.711,11.497,1622.620624
12,14,78,11,17.485,52.246,969.269,1.699,5.236529256
1,14,78,312,17.485,34.546,972.711,11.419,1589.818757
12,14,60,11,17.485,52.246,969.269,1.634,4.658215265
1,14,60,312,17.485,34.546,972.711,10.683,1301.79645
12,14,40,11,17.485,52.246,969.269,1.479,3.454362574
1,14,40,312,17.485,34.546,972.711,9.775,997.2721611
12,14,20,11,17.485,52.246,969.269,1.261,2.140960513
1,14,20,312,17.485,34.546,972.711,8.867,744.3779896
12,14,80,306,17.607,33.936,971.319,5.309,159.7723318
1,14,80,351,17.607,61.157,969.415,4.554,100.8422382
12,14,78,306,17.607,33.936,971.319,5.315,160.3146474
1,14,78,351,17.607,61.157,969.415,4.524,98.86240845
12,14,60,306,17.607,33.936,971.319,5.413,169.3469889
1,14,60,351,17.607,61.157,969.415,4.385,90.02687821
12,14,40,306,17.607,33.936,971.319,5.158,146.5235428
1,14,40,351,17.607,61.157,969.415,4.081,72.57101244
12,14,20,306,17.607,33.936,971.319,4.704,111.1387062
1,14,20,351,17.607,61.157,969.415,3.637,51.36807616
12,14,80,319,17.729,31.982,971.246,5.033,136.1269734
1,14,80,313,17.729,32.715,972.711,11.297,1539.404614
12,14,78,319,17.729,31.982,971.246,5.042,136.858546
1,14,78,313,17.729,32.715,972.711,11.229,1511.773204
12,14,60,319,17.729,31.982,971.246,5.161,146.779355
1,14,60,313,17.729,32.715,972.711,10.545,1251.996601
12,14,40,319,17.729,31.982,971.246,5.124,143.6450818
1,14,40,313,17.729,32.715,972.711,9.672,966.0781534
12,14,20,319,17.729,31.982,971.246,4.799,118.0091405
1,14,20,313,17.729,32.715,972.711,8.842,738.099531
12,14,80,327,17.852,32.837,971.173,4.83,120.3108486
12,14,78,327,17.852,32.837,971.173,4.842,121.2098051
12,14,60,327,17.852,32.837,971.173,4.97,131.0788323
12,14,40,327,17.852,32.837,971.173,5.087,140.5557479
12,14,20,327,17.852,32.837,971.173,4.906,126.0799504
12,14,80,330,17.974,37.354,972.931,4.59,103.2527088
12,14,80,323,17.974,37.109,973.077,4.71,111.5645246
12,14,80,318,17.974,37.598,973.077,5.424,170.3815011
12,14,80,312,17.974,35.278,973.224,5.481,175.8096883
12,14,80,319,17.974,40.894,973.297,5.079,139.8936611
12,14,80,5,17.974,48.218,970.074,0.723,0.403532288
1,14,80,313,17.974,29.419,972.638,11.126,1470.552604
12,14,78,330,17.974,37.354,972.931,4.576,102.3107916
12,14,78,323,17.974,37.109,973.077,4.69,110.1493467
12,14,78,318,17.974,37.598,973.077,5.398,167.9430508
12,14,78,312,17.974,35.278,973.224,5.474,175.1369478
12,14,78,319,17.974,40.894,973.297,5.052,137.6744732
12,14,78,5,17.974,48.218,970.074,0.715,0.390284697
1,14,78,313,17.974,29.419,972.638,11.043,1437.886526
12,14,60,330,17.974,37.354,972.931,4.522,98.73134916
12,14,60,323,17.974,37.109,973.077,4.623,105.4957777
12,14,60,318,17.974,37.598,973.077,5.45,172.8434413
12,14,60,312,17.974,35.278,973.224,5.545,182.0405123
12,14,60,319,17.974,40.894,973.297,5.012,134.4301195
12,14,60,5,17.974,48.218,970.074,0.741,0.434428213
1,14,60,313,17.974,29.419,972.638,10.435,1213.223343
12,14,40,330,17.974,37.354,972.931,4.35,87.88832113
12,14,40,323,17.974,37.109,973.077,4.304,85.12952019
12,14,40,318,17.974,37.598,973.077,5.192,149.4402031
12,14,40,312,17.974,35.278,973.224,5.312,160.0433365
12,14,40,319,17.974,40.894,973.297,4.725,112.6338259
12,14,40,5,17.974,48.218,970.074,0.859,0.67677279
1,14,40,313,17.974,29.419,972.638,9.689,971.1811968
12,14,20,330,17.974,37.354,972.931,4.052,71.03488925
12,14,20,323,17.974,37.109,973.077,4.066,71.77373065
12,14,20,318,17.974,37.598,973.077,5.038,136.5330799
12,14,20,312,17.974,35.278,973.224,5.165,147.1209007
12,14,20,319,17.974,40.894,973.297,4.45,94.08999178
12,14,20,5,17.974,48.218,970.074,0.905,0.791423853
1,14,20,313,17.974,29.419,972.638,8.95,765.47763
12,14,80,336,18.096,35.645,972.784,4.815,119.1934175
12,14,80,332,18.096,32.349,971.026,4.666,108.4669931
12,14,80,11,18.096,47.485,970.074,0.589,0.218177159
1,14,80,347,18.096,59.448,969.415,4.39,90.33518917
1,14,80,312,18.096,27.832,972.638,10.473,1226.525857
12,14,78,336,18.096,35.645,972.784,4.783,116.8327341
12,14,78,332,18.096,32.349,971.026,4.656,107.7710992
12,14,78,11,18.096,47.485,970.074,0.596,0.226048785
1,14,78,347,18.096,59.448,969.415,4.366,88.86169475
1,14,78,312,18.096,27.832,972.638,10.428,1210.78342
12,14,60,336,18.096,35.645,972.784,4.745,114.0701593
12,14,60,332,18.096,32.349,971.026,4.747,114.2144605
12,14,60,11,18.096,47.485,970.074,0.758,0.465019339
1,14,60,347,18.096,59.448,969.415,4.258,82.42906411
1,14,60,312,18.096,27.832,972.638,9.912,1039.79393
12,14,40,336,18.096,35.645,972.784,4.617,105.0855548
12,14,40,332,18.096,32.349,971.026,4.877,123.857316
12,14,40,11,18.096,47.485,970.074,0.869,0.700684849
1,14,40,347,18.096,59.448,969.415,4.125,74.94372169
1,14,40,312,18.096,27.832,972.638,9.369,878.0982558
12,14,20,336,18.096,35.645,972.784,4.428,92.70138746
12,14,20,332,18.096,32.349,971.026,4.613,104.8126645
12,14,20,11,18.096,47.485,970.074,0.912,0.809930796
1,14,20,347,18.096,59.448,969.415,3.844,60.64758818
1,14,20,312,18.096,27.832,972.638,8.808,729.6176234
12,14,80,327,18.218,30.762,970.953,4.864,122.8695015
12,14,80,8,18.218,47.363,970.001,0.838,0.628341079
12,14,80,7,18.218,47.485,970.001,0.794,0.534471934
12,14,78,327,18.218,30.762,970.953,4.866,123.0211299
12,14,78,8,18.218,47.363,970.001,0.84,0.632850687
12,14,78,7,18.218,47.485,970.001,0.806,0.559073005
12,14,60,327,18.218,30.762,970.953,4.982,132.030591
12,14,60,8,18.218,47.363,970.001,0.998,1.061341195
12,14,60,7,18.218,47.485,970.001,1.076,1.330148753
12,14,40,327,18.218,30.762,970.953,4.881,124.1623205
12,14,40,8,18.218,47.363,970.001,1.18,1.754322444
12,14,40,7,18.218,47.485,970.001,1.217,1.924576295
12,14,20,327,18.218,30.762,970.953,4.533,99.45361066
12,14,20,8,18.218,47.363,970.001,1.273,2.202665799
12,14,20,7,18.218,47.485,970.001,1.21,1.89155733
11,14,80,330,18.34,64.209,966.705,9.541,927.3530084
11,14,80,327,18.34,65.552,966.852,8.839,737.348497
12,14,80,333,18.34,30.762,970.88,4.977,131.633467
1,14,80,4,18.34,57.129,969.269,4.397,90.76800591
11,14,78,330,18.34,64.209,966.705,9.429,895.0768089
11,14,78,327,18.34,65.552,966.852,8.751,715.5441726
12,14,78,333,18.34,30.762,970.88,4.961,130.3680227
1,14,78,4,18.34,57.129,969.269,4.375,89.4123624
11,14,60,330,18.34,64.209,966.705,8.783,723.4225562
11,14,60,327,18.34,65.552,966.852,8.149,577.7984215
12,14,60,333,18.34,30.762,970.88,5.012,134.4301195
1,14,60,4,18.34,57.129,969.269,4.353,88.07028447
11,14,40,330,18.34,64.209,966.705,7.856,517.6876708
11,14,40,327,18.34,65.552,966.852,7.4,432.6717666
12,14,40,333,18.34,30.762,970.88,4.847,121.5856881
1,14,40,4,18.34,57.129,969.269,4.269,83.06955081
11,14,20,330,18.34,64.209,966.705,7.118,385.0679285
11,14,20,327,18.34,65.552,966.852,6.711,322.7194302
12,14,20,333,18.34,30.762,970.88,4.359,88.43496427
1,14,20,4,18.34,57.129,969.269,4.105,73.85890794
11,14,80,333,18.462,62.866,966.559,9.294,857.1787618
12,14,80,7,18.462,47.363,969.928,0.775,0.497013866
1,14,80,18,18.462,57.129,969.269,4.541,99.98109833
11,14,78,333,18.462,62.866,966.559,9.185,827.3721147
12,14,78,7,18.462,47.363,969.928,0.779,0.504749353
1,14,78,18,18.462,57.129,969.269,4.507,97.75209455
11,14,60,333,18.462,62.866,966.559,8.629,686.0326804
12,14,60,7,18.462,47.363,969.928,1.111,1.464217437
1,14,60,18,18.462,57.129,969.269,4.473,95.55646874
11,14,40,333,18.462,62.866,966.559,7.746,496.2446933
12,14,40,7,18.462,47.363,969.928,1.351,2.632870174
1,14,40,18,18.462,57.129,969.269,4.382,89.8422288
11,14,20,333,18.462,62.866,966.559,6.984,363.7274599
12,14,20,7,18.462,47.363,969.928,1.469,3.384767053
1,14,20,18,18.462,57.129,969.269,4.22,80.2418163
11,14,80,334,18.584,60.913,966.559,9.326,866.0632911
11,14,80,334,18.584,60.913,966.485,9.499,915.1600654
12,14,80,8,18.584,48.096,969.928,1.076,1.330148753
11,14,78,334,18.584,60.913,966.559,9.249,844.7879996
11,14,78,334,18.584,60.913,966.485,9.383,882.0405403
12,14,78,8,18.584,48.096,969.928,1.062,1.278901062
11,14,60,334,18.584,60.913,966.559,8.827,734.3494559
11,14,60,334,18.584,60.913,966.485,8.933,761.1239704
12,14,60,8,18.584,48.096,969.928,1.326,2.489395899
11,14,40,334,18.584,60.913,966.559,8.316,614.0543886
11,14,40,334,18.584,60.913,966.485,8.169,582.0631239
12,14,40,8,18.584,48.096,969.928,1.44,3.188239029
11,14,20,334,18.584,60.913,966.559,7.531,456.0593253
11,14,20,334,18.584,60.913,966.485,7.463,443.8167844
12,14,20,8,18.584,48.096,969.928,1.469,3.384767053
11,14,80,336,18.706,59.326,966.559,9.815,1009.565055
11,14,80,322,18.706,59.204,969.269,6.354,273.908197
11,14,80,313,18.706,58.228,969.928,10.358,1186.563863
11,14,80,309,18.706,58.105,970.074,10.037,1079.630562
11,14,78,336,18.706,59.326,966.559,9.744,987.8141058
11,14,78,322,18.706,59.204,969.269,6.304,267.4927472
11,14,78,313,18.706,58.228,969.928,10.326,1175.600494
11,14,78,309,18.706,58.105,970.074,9.989,1064.21515
11,14,60,336,18.706,59.326,966.559,9.403,887.6928176
11,14,60,322,18.706,59.204,969.269,6.089,241.0467719
11,14,60,313,18.706,58.228,969.928,9.919,1041.998439
11,14,60,309,18.706,58.105,970.074,9.63,953.5473401
11,14,40,336,18.706,59.326,966.559,8.901,752.9736886
11,14,40,322,18.706,59.204,969.269,5.795,207.7895576
11,14,40,313,18.706,58.228,969.928,9.383,882.0405403
11,14,40,309,18.706,58.105,970.074,9.175,824.6726972
11,14,20,336,18.706,59.326,966.559,8.149,577.7984215
11,14,20,322,18.706,59.204,969.269,5.055,137.9198822
11,14,20,313,18.706,58.228,969.928,8.879,747.4042544
11,14,20,309,18.706,58.105,970.074,8.652,691.5330325
11,14,80,323,18.828,57.739,969.122,5.574,184.9116572
11,14,80,313,18.828,57.861,970.221,3.869,61.83859118
11,14,78,323,18.828,57.739,969.122,5.533,180.8612001
11,14,78,313,18.828,57.861,970.221,3.841,60.5057041
11,14,60,323,18.828,57.739,969.122,5.129,144.0659989
11,14,60,313,18.828,57.861,970.221,3.766,57.03012778
11,14,40,323,18.828,57.739,969.122,4.558,101.1081957
11,14,40,313,18.828,57.861,970.221,3.643,51.62272328
11,14,20,323,18.828,57.739,969.122,3.971,66.8594899
11,14,20,313,18.828,57.861,970.221,3.483,45.11529703
11,14,80,318,18.95,56.274,966.266,10.123,1107.620814
11,14,80,327,18.95,57.495,969.049,6.048,236.2102532
11,14,80,312,18.95,58.228,969.928,9.93,1045.46896
11,14,80,316,18.95,57.861,970.074,3.539,47.32657605
11,14,80,305,18.95,57.983,970.221,4.204,79.33256929
11,14,80,309,18.95,58.105,970.074,4.282,83.83075673
11,14,78,318,18.95,56.274,966.266,10.059,1086.745429
11,14,78,327,18.95,57.495,969.049,5.984,228.7905868
11,14,78,312,18.95,58.228,969.928,9.871,1026.944216
11,14,78,316,18.95,57.861,970.074,3.521,46.60810792
11,14,78,305,18.95,57.983,970.221,4.207,79.50252713
11,14,78,309,18.95,58.105,970.074,4.268,83.01118813
11,14,60,318,18.95,56.274,966.266,9.684,969.6784409
11,14,60,327,18.95,57.495,969.049,5.567,184.2158785
11,14,60,312,18.95,58.228,969.928,9.515,919.7923126
11,14,60,316,18.95,57.861,970.074,3.529,46.92652259
11,14,60,305,18.95,57.983,970.221,4.202,79.21939874
11,14,60,309,18.95,58.105,970.074,4.246,81.73411549
11,14,40,318,18.95,56.274,966.266,9.021,783.8400433
11,14,40,327,18.95,57.495,969.049,4.911,126.4658304
11,14,40,312,18.95,58.228,969.928,9.023,784.3615024
11,14,40,316,18.95,57.861,970.074,3.398,41.89223405
11,14,40,305,18.95,57.983,970.221,4.125,74.94372169
11,14,40,309,18.95,58.105,970.074,4.159,76.81219199
11,14,20,318,18.95,56.274,966.266,8.115,570.5963249
